# Type Ia supernovae from the Pantheon+ / SH0ES compilation, one row per SN.
# Source: Scolnic et al. 2022 (ApJ 938, 113) and Brout et al. 2022 (ApJ 938, 110),
#   file Pantheon+SH0ES.dat from the Pantheon+ Data Release
#   (https://github.com/PantheonPlusSH0ES/DataRelease). Downloaded 2026-08-17.
#
# 1543 unique supernovae (the release lists 1,701 light curves of 1,550
#   distinct events; a handful of names collide across surveys and collapse here
#   to the fit with the smallest peak-magnitude error). 43 sit in hosts with a Cepheid distance.
#
# z_hd is the Hubble-diagram redshift (CMB-frame, with a peculiar-velocity
#   correction). peak_mb, stretch_x1 and salt_color are the SALT2 light-curve
#   parameters: peak B magnitude, stretch, and colour. mu_sh0es is the
#   stretch-and-colour-corrected distance modulus whose zero point is set by
#   the SH0ES Cepheid hosts — the second rung, standing on the first.
# cepheid_mu is the geometric Cepheid modulus of the host when there is one,
#   blank otherwise. is_calibrator is 1 for those hosts.
# mu_sh0es_err is the diagonal of the covariance, for plotting only; cosmology
#   fits must use the full matrix, which is not committed here.
name,z_hd,z_hd_err,peak_mb,peak_mb_err,stretch_x1,stretch_x1_err,salt_color,mu_sh0es,mu_sh0es_err,is_calibrator,cepheid_mu,ra_deg,dec_deg
2003du,0.00747,0.00084,13.1974,0.0226127,0.25827,0.039296,-0.141147,32.7943,0.289134,1,32.8472,218.649,59.3344
2003fa,0.04056,0.00088,16.3639,0.0351339,1.18712,0.056014,-0.094287,36.0167,0.143473,0,,266.032,40.881
2003gn,0.03375,0.00086,17.1435,0.0390999,-1.09542,0.10076,0.048082,36.0229,0.243018,0,,338.465,20.8024
2003gt,0.01462,0.00085,14.6689,0.0667047,-0.19694,0.0318,-0.032005,33.9253,0.243928,0,,308.246,9.872
2003he,0.02491,0.00087,15.9552,0.0303613,0.33862,0.046096,0.032819,35.0862,0.240547,0,,359.738,-2.2481
2003ic,0.05126,0.00088,17.3861,0.0588925,-1.69928,0.25104,-0.023174,36.393,0.201448,0,,10.4593,-9.3053
2003it,0.0251,0.00085,16.1328,0.0517252,-1.5665,0.16037,0.026245,35.079,0.205996,0,,1.452,27.4527
2003iv,0.03491,0.00088,16.7921,0.0811932,-2.07235,0.18828,-0.076635,35.9118,0.165632,0,,42.5302,12.8462
2003kc,0.03479,0.00086,16.8423,0.0565346,-0.627251,0.17134,0.058669,35.8566,0.205773,0,,146.643,30.6553
2003kf,0.00795,0.00084,13.3116,0.17038,0.52479,0.065705,-0.021355,32.6418,0.362719,0,,91.1476,-12.6286
20040,0.28665,0.00108,21.0241,0.0559245,1.11566,0.73541,-0.105522,40.6389,0.217509,0,,328.879,0.8151
20048,0.18402,0.00099,20.6727,0.0559655,-0.676762,0.52153,0.019531,39.796,0.218377,0,,339.308,0.7364
2004L,0.03373,0.00086,17.1121,0.044689,-1.03269,0.24302,0.15241,35.829,0.273673,0,,156.767,16.0187
2004S,0.01042,0.00084,13.9494,0.0681338,-0.181708,0.05568,-0.00638,33.1236,0.317227,0,,101.431,-31.2312
2004as,0.03296,0.00086,16.6528,0.0226211,-0.251932,0.087269,0.027296,35.7324,0.22019,0,,171.413,22.8304
2004at,0.02321,0.00085,15.4314,0.0260364,-0.046048,0.052886,-0.113423,34.9168,0.178524,0,,164.688,59.4867
2004bg,0.02234,0.00085,15.1791,0.0312379,0.19286,0.067197,-0.148768,34.7727,0.199004,0,,170.256,21.3398
2004bk,0.02352,0.00085,15.5119,0.0354353,0.47024,0.0686,-0.022127,34.8391,0.21588,0,,204.37,4.1031
2004br,0.02464,0.00085,15.1748,0.0306952,1.00327,0.077989,-0.107568,34.807,0.18246,0,,187.783,0.6132
2004bw,0.02116,0.00087,15.5818,0.0832894,-1.18794,0.065286,-0.082778,34.8194,0.196425,0,,225.945,-3.3046
2004ef,0.03012,0.00086,16.5796,0.0365877,-1.42181,0.022895,0.052068,35.4838,0.199296,0,,340.542,19.9946
2004eo,0.0146,0.00085,14.7594,0.0636833,-1.23185,0.020946,-0.042029,33.8826,0.249316,0,,308.226,9.9285
2004fz,0.01743,0.00085,14.6565,0.0430729,-1.27514,0.058552,-0.044214,33.7799,0.330633,0,,30.2767,31.8789
2004gs,0.02857,0.00086,16.8819,0.0277336,-1.88149,0.031957,0.099105,35.5996,0.235009,0,,129.597,17.6277
2004gu,0.04664,0.00087,17.1781,0.0256439,1.42917,0.059303,0.069815,36.4713,0.19409,0,,191.603,11.9489
2005M,0.02598,0.00086,15.6789,0.0265838,1.27672,0.030701,-0.016115,35.1081,0.198242,0,,144.385,23.2007
2005W,0.00855,0.00084,13.9074,0.0462308,-0.431319,0.054625,0.08768,32.852,0.318032,1,32.8293,27.6906,21.7599
2005ag,0.08009,0.0009,18.1867,0.0292482,0.28209,0.050407,-0.074453,37.6668,0.119289,0,,224.182,9.3285
2005al,0.01578,0.00085,14.6096,0.0383817,-1.25264,0.031141,-0.149074,33.9986,0.219937,0,,207.501,-30.5762
2005am,0.00863,0.00085,13.3723,0.0381972,-1.86653,0.032074,-0.022537,32.3945,0.331296,0,,139.052,-16.3044
2005bg,0.02434,0.00085,15.5864,0.0279705,0.38747,0.057364,-0.060615,35.0102,0.201948,0,,184.322,16.3716
2005bo,0.01463,0.00085,15.3797,0.0346688,-1.12409,0.11789,0.19426,33.7553,0.390506,0,,192.421,-11.0965
2005cf,0.0071,0.00084,12.9947,0.0582748,-0.060167,0.022551,-0.050515,32.3193,0.325586,1,32.3624,230.384,-7.4132
2005de,0.01519,0.00085,15.1241,0.0611976,-0.493131,0.032844,0.01664,34.1793,0.26677,0,,270.597,26.0521
2005df,0.00407,0.00084,12.0155,0.0362388,-0.103725,0.079745,-0.059471,31.3933,0.476404,1,31.4903,64.4077,-62.7693
2005df_ANU,0.00407,0.00084,11.9807,0.0341158,-0.01756,0.054078,-0.076884,31.3779,0.479276,1,31.4903,64.4077,-62.7693
2005el,0.01499,0.00086,14.6267,0.0694679,-1.31973,0.048762,-0.141785,33.974,0.229564,0,,77.953,5.1943
2005eq,0.02823,0.00086,16.0393,0.0464354,1.43934,0.054209,-0.018126,35.5563,0.160218,0,,47.2055,-7.0332
2005eu,0.03516,0.00507,16.1294,0.0781868,0.098192,0.069362,-0.189571,35.8012,0.48333,0,,36.9303,28.1768
2005hc,0.04575,0.00087,17.0338,0.0272435,0.7928,0.038244,-0.058108,36.5139,0.151933,0,,29.1998,-0.2137
2005hj,0.05708,0.00088,17.4717,0.0297356,1.61884,0.10542,-0.02589,36.9903,0.171451,0,,21.7017,-1.2381
2005iq,0.03341,0.00087,16.4917,0.0241147,-1.16049,0.04371,-0.126797,35.8516,0.143619,0,,359.635,-18.7092
2005ir,0.0752,0.0009,18.1593,0.0263767,0.72205,0.12811,-0.025823,37.5656,0.154994,0,,19.1825,0.7946
2005kc,0.01442,0.00085,15.2457,0.0779636,-0.756322,0.037381,0.13431,34.0187,0.307194,0,,338.531,5.5684
2005ki,0.02035,0.00085,15.2853,0.0278073,-1.45192,0.030987,-0.10876,34.5656,0.177716,0,,160.118,9.2023
2005ku,0.04439,0.00087,17.3103,0.0377587,-0.1945,0.14602,0.06224,36.2916,0.249078,0,,344.927,-0.0137
2005lz,0.04643,0.00088,17.3971,0.058725,-1.22727,0.12822,0.0596,36.3247,0.195021,0,,32.7073,34.9828
2005mc,0.02626,0.00086,17.003,0.0400369,-2.6789,0.12122,0.2078,35.3429,0.323231,0,,126.776,21.646
2005ms,0.02669,0.00086,15.8904,0.0351219,0.43692,0.077026,-0.055584,35.308,0.179587,0,,132.31,36.13
2005na,0.02748,0.00086,15.6486,0.0474874,-0.435652,0.030748,-0.130216,35.113,0.172724,0,,105.403,14.1333
20064,0.10374,0.00092,19.0064,0.0329894,0.81627,0.18168,0.057464,38.2079,0.196456,0,,358.586,-0.9176
2006D,0.00925,0.00084,13.8683,0.0344978,-1.58877,0.030509,-0.028804,32.8973,0.282867,1,32.9183,193.141,-9.7752
2006N,0.01446,0.00085,14.8549,0.0622722,-2.01175,0.065246,-0.059252,33.9078,0.240515,0,,92.1302,64.7236
2006S,0.03393,0.00086,16.5789,0.0297753,0.8864,0.067147,0.023002,35.9089,0.177213,0,,191.413,35.0868
2006ac,0.02432,0.00085,15.8825,0.0306084,-0.998087,0.066287,0.010966,34.953,0.198064,0,,190.437,35.0686
2006al,0.06886,0.00089,18.122,0.0560424,-1.43923,0.28126,-0.120727,37.4213,0.159324,0,,159.868,5.1834
2006ax,0.01747,0.00086,14.7505,0.0344419,0.16897,0.023629,-0.127493,34.3133,0.19782,0,,171.014,-12.2914
2006az,0.03201,0.00086,16.2089,0.0296513,-1.42383,0.044635,-0.106375,35.4896,0.148675,0,,183.061,56.1794
2006bh,0.01028,0.00086,14.0639,0.0266515,-1.68127,0.037673,-0.095147,33.2788,0.247952,1,33.245,340.067,-66.4851
2006bq,0.0227,0.00086,15.9408,0.0455047,-1.67036,0.069881,0.026805,34.8693,0.2033,0,,279.995,39.9824
2006bt,0.03121,0.00086,16.6678,0.035106,0.22867,0.042043,0.083887,35.7428,0.226764,0,,239.127,20.046
2006bw,0.03132,0.00086,17.2252,0.060152,-1.75496,0.1733,0.24188,35.6231,0.320886,0,,218.486,3.7988
2006cf,0.04268,0.00087,16.792,0.0404032,-0.261406,0.20558,-0.125206,36.2931,0.151018,0,,163.511,46.0267
2006cp,0.02239,0.00085,15.6143,0.0324353,0.042377,0.095119,-0.01644,34.8603,0.24312,0,,184.812,22.4273
2006cq,0.04944,0.00088,17.3241,0.0315457,-0.16718,0.5083,-0.006857,36.5828,0.168097,0,,201.105,30.9563
2006cz,0.04268,0.0009,16.8023,0.0581776,1.55722,0.44265,0.14909,35.9138,0.29449,0,,222.153,-4.7419
2006dd,0.00616,0.00084,12.0382,0.0316509,-0.285563,0.044371,0.021185,31.1857,0.452235,0,,50.6734,-37.2036
2006dm,0.02228,0.00087,15.7631,0.0371616,-1.90086,0.068507,-0.032922,34.8059,0.18018,0,,355.449,-3.669
2006ef,0.01734,0.00085,15.2474,0.0314984,-1.56473,0.067618,-0.05665,34.361,0.220285,0,,31.0813,-8.7284
2006ej,0.02023,0.00085,15.4508,0.0330842,-1.52252,0.046025,-0.043913,34.576,0.189903,0,,9.749,-9.0157
2006en,0.03162,0.00086,16.5072,0.0484629,-0.171952,0.14609,0.03606,35.6474,0.19424,0,,347.521,30.2233
2006et,0.02183,0.00086,15.6977,0.0237242,0.74714,0.033465,0.1084,34.7742,0.253646,0,,10.6909,-23.5584
2006ev,0.0281,0.00086,16.7945,0.0584629,-1.33707,0.074622,0.065619,35.6739,0.216353,0,,322.747,13.9892
2006gj,0.02803,0.00086,17.3773,0.0526857,-2.10847,0.077437,0.23987,35.7258,0.321699,0,,49.3992,-1.6917
2006gr,0.03428,0.00086,16.7436,0.0552809,0.80323,0.068742,0.071739,35.9378,0.211316,0,,338.095,30.8287
2006gt,0.04464,0.00087,17.9183,0.0300189,-2.07243,0.073024,0.090384,36.5114,0.286272,0,,14.0721,-1.6294
2006hx,0.04487,0.00087,17.2424,0.0292776,-0.133588,0.073683,0.011652,36.4565,0.162334,0,,18.4888,0.3717
2006kf,0.01947,0.00085,15.6542,0.13453,-2.07155,0.056755,-0.078569,34.7747,0.195403,0,,55.4603,8.1569
2006lu,0.05346,0.00088,17.2516,0.0667191,0.26916,0.066536,-0.139525,36.8631,0.133817,0,,138.824,-25.6001
2006mo,0.03702,0.00088,17.1662,0.0440029,-2.1933,0.11243,0.009815,36.0695,0.175025,0,,11.6606,36.3327
2006oa,0.06153,0.00089,17.6386,0.0378925,1.27481,0.23874,-0.016435,37.0747,0.183316,0,,320.929,-0.8435
2006ob,0.05824,0.00088,17.9386,0.0284244,-2.16098,0.10318,-0.044057,36.9821,0.138149,0,,27.9506,0.2633
2006on,0.07089,0.00089,18.2534,0.0900152,0.95018,0.705,0.088566,37.4543,0.24781,0,,328.994,-1.0702
2006os,0.03294,0.00088,17.3448,0.0837713,-0.668765,0.060653,0.27902,35.7992,0.326022,0,,43.7542,16.0097
2006ot,0.05202,0.00089,17.7273,0.0254217,0.82077,0.091625,0.099567,36.8679,0.208308,0,,33.7702,-20.7662
2006py,0.05653,0.00088,17.6261,0.0393726,0.1865,0.20803,-0.014706,36.9098,0.185051,0,,340.425,-0.1369
2006qo,0.02898,0.00086,16.5815,0.0374923,0.38443,0.059838,0.16289,35.4779,0.275376,0,,120.035,56.3688
2006sr,0.02388,0.00085,15.9144,0.0609277,-1.36612,0.117,-0.015239,34.9949,0.180801,0,,0.8959,23.1962
2006td,0.0145,0.00085,15.4968,0.0590855,-1.37917,0.10972,0.090675,34.1727,0.365029,0,,29.5657,36.3494
2006te,0.0329,0.00086,16.2935,0.0452019,-0.090751,0.098736,-0.08068,35.7248,0.15355,0,,122.929,41.5547
2007A,0.01682,0.00085,15.4419,0.0473284,0.56889,0.10298,0.11732,34.4649,0.358327,1,34.526,6.3194,12.8868
2007F,0.02417,0.00085,15.6167,0.0298228,0.53061,0.040745,-0.068213,35.084,0.183555,0,,195.813,50.6188
2007O,0.03818,0.00087,16.4877,0.0326883,-0.124259,0.20085,-0.068868,35.8938,0.151724,0,,224.022,45.4047
2007ae,0.06533,0.00096,17.5401,0.0444305,1.75915,0.28665,-0.012542,37.0851,0.153034,0,,255.467,79.0318
2007af,0.00625,0.00084,12.8231,0.0310192,-0.558,0.02594,-0.046439,32.0999,0.322811,1,31.7708,215.588,-0.3938
2007ai,0.0326,0.00087,16.8082,0.17,1.25446,0.23182,0.15406,35.8577,0.294619,0,,243.224,-21.6302
2007as,0.01802,0.00097,15.2094,0.0811746,-0.983845,0.039157,0.016521,34.2661,0.234211,0,,141.9,-80.1776
2007au,0.01976,0.00085,16.3508,0.0508532,-2.4148,0.13651,0.14796,34.6865,0.406241,0,,107.942,49.8537
2007ba,0.03441,0.00086,17.5063,0.0309117,-2.29268,0.064022,0.24948,35.825,0.340606,0,,229.178,7.3966
2007bc,0.02131,0.00085,15.5641,0.0245243,-1.09301,0.033583,-0.035648,34.7344,0.177177,0,,169.811,20.809
2007bd,0.0312,0.00087,16.2545,0.0285756,-1.07849,0.038739,-0.102398,35.5793,0.14868,0,,127.889,-1.1994
2007ca,0.01442,0.00085,15.6204,0.0436312,0.56794,0.03228,0.20417,34.1781,0.396908,0,,202.774,-15.1018
2007ci,0.02331,0.00085,15.66,0.031843,-2.4632,0.097065,-0.044303,34.6478,0.266962,0,,176.441,19.7705
2007co,0.02731,0.00086,16.2334,0.0689543,-0.065862,0.055708,0.021976,35.3437,0.230789,0,,275.765,29.8971
2007cq,0.0251,0.00086,15.5833,0.0661008,-0.689247,0.11692,-0.061404,34.8482,0.181918,0,,333.668,5.0803
2007cv,0.01386,0.00086,14.8056,0.0546662,-2.14639,0.11819,-0.005726,33.6741,0.345367,0,,159.439,-27.0825
2007fb,0.01733,0.00085,15.3633,0.0409958,-1.55803,0.081665,-0.028838,34.4009,0.221698,0,,359.218,5.5088
2007fs,0.01666,0.00086,14.8299,0.0311937,0.51566,0.078554,-0.077829,34.3408,0.198023,0,,330.418,-21.5082
2007gi,0.00587,0.00084,12.8324,0.0337127,-1.37417,0.079636,0.021825,31.7403,0.491367,0,,180.348,61.8927
2007hj,0.01325,0.00085,15.3058,0.0553119,-2.06693,0.041963,0.095255,33.9846,0.299399,0,,345.449,15.5865
2007hu,0.03551,0.00086,17.4537,0.16039,-1.39482,0.5232,0.20526,35.9905,0.374822,0,,254.125,27.9779
2007hx,0.07875,0.0009,18.9579,0.0286586,0.48448,0.14,0.090692,38.0942,0.180119,0,,31.6128,-0.8995
2007is,0.02866,0.00086,16.1685,0.0402055,-0.440798,0.18389,0.004586,35.3449,0.211378,0,,251.811,40.2436
2007jd,0.07222,0.00089,18.615,0.0462907,-0.876053,0.10327,0.041465,37.6319,0.199695,0,,44.9724,1.1607
2007jg,0.03756,0.00086,16.9973,0.0613891,-0.553643,0.058285,-0.034681,36.2185,0.171341,0,,52.4617,0.0568
2007jh,0.04167,0.00087,18.0581,0.0615652,-1.96997,0.12118,0.1894,36.5601,0.280122,0,,54.0064,1.1034
2007kh,0.05032,0.00508,17.6127,0.13391,0.61284,0.39568,0.11931,36.5403,0.453411,0,,48.8004,43.1703
2007kk,0.04285,0.00088,16.6875,0.12472,0.93536,0.13553,-0.050188,36.2071,0.166515,0,,55.5969,39.2418
2007le,0.0063,0.00084,13.5748,0.0284815,0.23463,0.027155,0.20677,32.0843,0.537335,0,,354.702,-6.5226
2007nq,0.04349,0.00087,17.1283,0.0292073,-1.89805,0.049053,-0.047927,36.2137,0.152187,0,,14.3899,-1.3886
2007on,0.00483,0.00085,12.7485,0.0236245,-2.22068,0.04445,0.003067,31.6525,0.564724,0,,54.7125,-35.5753
2007qe,0.02357,0.00085,15.7493,0.0360905,0.34568,0.069934,-0.016581,35.0406,0.206572,0,,358.554,27.4093
2007sr,0.00571,0.00084,12.4987,0.0411252,0.056985,0.042095,0.046871,31.6292,0.385756,1,31.6025,180.47,-18.9728
2007ss,0.01652,0.00085,16.0119,0.0409359,-1.30935,0.09044,0.24779,34.4137,0.34637,0,,190.275,50.3913
2007st,0.02056,0.00085,15.5024,0.0304686,-1.62937,0.052749,0.034066,34.4168,0.217156,0,,27.177,-48.6494
2007su,0.0274,0.00086,16.655,0.0682278,0.24547,0.35091,0.17494,35.3042,0.352852,0,,334.787,13.1779
2007sw,0.02517,0.00086,16.0333,0.0392569,0.074801,0.13097,0.096088,34.9117,0.306484,0,,183.404,46.4934
2007ux,0.03264,0.00086,17.0308,0.0333747,-1.93734,0.051458,0.044949,35.8808,0.19004,0,,152.333,14.9924
2008050,0.04625,0.0009,16.8728,0.0431837,1.07343,0.40803,-0.011597,36.2636,0.218105,0,,204.198,5.1418
2008051,0.03873,0.00087,16.37,0.0422451,0.71931,0.13509,-0.132215,36.0125,0.17035,0,,229.995,4.9046
20084,0.13851,0.00095,20.3104,0.0437946,0.078701,0.28687,0.14895,39.0401,0.319084,0,,347.975,-0.5781
20088,0.24329,0.00104,20.6725,0.0330845,-0.210518,0.21212,-0.159331,40.2516,0.143114,0,,13.2052,0.6315
2008C,0.01737,0.00085,15.399,0.0545149,-0.695876,0.079108,0.087064,34.31,0.263557,0,,104.298,20.4371
2008L,0.01778,0.00085,14.9128,0.0953989,-1.52385,0.096944,-0.141932,34.2464,0.213428,0,,49.3194,41.3827
2008O,0.03847,0.00088,17.8587,0.0544844,-1.93144,0.070935,0.25164,36.2254,0.311188,0,,104.394,-45.8123
2008Q,0.0075,0.00084,13.2285,0.0563466,-1.85633,0.31616,-0.056178,32.3312,0.373843,0,,21.2385,9.5504
2008R,0.01246,0.00086,14.9547,0.0469183,-2.23955,0.049819,0.013559,33.8286,0.265115,0,,45.9738,-11.9943
2008Y,0.07056,0.00089,18.2412,0.0565672,-0.607813,0.25965,0.060985,37.2775,0.212322,0,,169.877,54.4628
2008Z,0.02118,0.00085,16.1389,0.0304023,0.65572,0.11233,0.090209,35.118,0.310686,0,,145.814,36.2844
2008ar,0.02849,0.00086,15.9302,0.0301581,-0.139414,0.037394,-0.065509,35.2913,0.178243,0,,186.158,10.8382
2008at,0.03522,0.00088,17.3392,0.0960404,-1.53188,0.1908,0.21412,35.8349,0.334212,0,,156.801,71.4157
2008bc,0.01546,0.00086,14.4158,0.13745,0.57382,0.029774,-0.132291,34.0331,0.226465,0,,144.63,-63.9738
2008bf,0.02462,0.00131,15.4059,0.028187,0.39564,0.028192,-0.14861,35.0521,0.231261,0,,181.012,20.2452
2008bq,0.03166,0.00087,16.4518,0.0545161,0.36029,0.039658,0.013262,35.7279,0.17805,0,,100.26,-38.0386
2008bz,0.06099,0.00089,17.6716,0.0256395,-0.455183,0.080157,-0.136015,37.1631,0.123921,0,,189.741,11.1295
2008cf,0.04682,0.00088,16.7783,0.0425169,1.32938,0.089558,-0.116433,36.4786,0.148197,0,,211.886,-26.5518
2008dr,0.04014,0.00087,17.2345,0.0321758,-1.38746,0.082156,-0.001615,36.284,0.147901,0,,332.715,2.1082
2008ec,0.01562,0.00085,15.2617,0.0485316,-0.936791,0.049423,0.07238,34.1732,0.264363,0,,345.819,8.8722
2008ei,0.03702,0.001,17.4398,0.0600843,0.080205,0.22258,0.18318,36.08,0.336812,0,,334.388,33.2559
2008eo,0.01565,0.00092,14.9971,0.0515636,1.06352,0.087537,0.001725,34.3317,0.278713,0,,10.4668,32.9903
2008eq,0.05728,0.00088,17.9717,0.0532614,0.50506,0.24341,0.10104,37.0687,0.221323,0,,255.03,23.1324
2008fr,0.03828,0.00218,16.5287,0.0416668,0.49771,0.11284,-0.117726,36.1141,0.236153,0,,17.9548,14.6408
2008fv_comb,0.01079,0.00084,14.2732,0.0334836,0.73924,0.057321,0.11153,33.1809,0.377969,1,33.0131,154.239,73.4101
2008gb,0.03796,0.00087,16.8088,0.11288,0.035543,0.26811,-0.026254,36.0889,0.198876,0,,44.488,46.8657
2008gg,0.03114,0.00087,16.2469,0.027168,0.83388,0.050831,0.033608,35.5409,0.184896,0,,21.346,-18.1724
2008gl,0.03272,0.00088,16.5318,0.0263207,-1.37868,0.035499,-0.028016,35.6431,0.148421,0,,20.2284,4.8053
2008go,0.06137,0.0009,17.7737,0.0290977,-0.766723,0.24562,-0.015834,36.9691,0.141986,0,,332.687,-20.7881
2008gp,0.03333,0.00088,16.0703,0.0685568,-0.140482,0.02563,-0.161762,35.6643,0.150947,0,,50.753,1.3619
2008hj,0.03682,0.00088,16.4945,0.0287141,0.18381,0.036397,-0.0755,35.9282,0.1566,0,,1.008,-11.1687
2008hs,0.01975,0.00085,15.9113,0.0508942,-2.71083,0.18764,-0.000986,34.757,0.466611,0,,36.3734,41.8431
2008hu,0.05052,0.00089,17.5866,0.0623726,-1.71892,0.056792,-0.049449,36.7036,0.133364,0,,122.312,-18.6536
2008hv,0.01375,0.00085,14.4601,0.0281614,-1.24313,0.033436,-0.107777,33.7683,0.232778,0,,136.892,3.3923
2008ia,0.02231,0.00086,15.6701,0.13297,-1.24683,0.048337,-0.083436,34.9245,0.169837,0,,132.647,-61.2779
2009D,0.02453,0.00086,15.4324,0.0356025,0.6502,0.02688,-0.096976,35.008,0.162015,0,,58.5951,-19.1817
2009Y,0.00996,0.00086,13.7683,0.0593511,0.26874,0.028763,0.11483,32.7458,0.360296,1,33.0928,220.599,-17.2468
2009aa,0.02819,0.00088,16.0179,0.0281524,-0.776049,0.027635,-0.080131,35.3174,0.173415,0,,170.926,-22.2707
2009ab,0.01155,0.00085,14.4086,0.11989,-1.00248,0.047177,-0.048333,33.5833,0.281169,0,,64.1516,2.7642
2009ad,0.02844,0.00086,15.8932,0.0648409,0.1767,0.032497,-0.069418,35.3421,0.156527,0,,75.8891,6.6599
2009al,0.02342,0.00087,15.9279,0.0268882,-0.148779,0.058514,0.057782,35.0081,0.221692,0,,162.842,8.5785
2009an,0.01026,0.00084,14.2304,0.0364578,-1.4709,0.10067,0.010704,33.2253,0.299086,0,,185.697,65.8512
2009bv,0.03848,0.00087,16.6178,0.0295837,0.46163,0.085533,-0.139538,36.2564,0.149974,0,,196.835,35.7844
2009cz,0.02343,0.00085,15.4303,0.0256619,0.70449,0.051791,-0.02851,34.8582,0.170636,0,,138.75,29.7353
2009dc,0.02137,0.00085,14.767,0.0450769,2.23755,0.10956,0.001301,34.3468,0.19901,0,,237.801,25.7078
2009do,0.04099,0.00087,16.8767,0.0329066,-1.16148,0.064154,-0.035481,36.0403,0.147245,0,,188.743,50.8512
2009ds,0.02019,0.00086,15.2331,0.0310364,1.25453,0.1241,0.061724,34.5072,0.233893,0,,177.267,-9.7291
2009eu,0.03108,0.00178,17.4639,0.0447283,-1.99511,0.20963,0.20113,35.9224,0.399302,0,,247.171,39.5535
2009fv,0.03108,0.00086,16.6725,0.0272199,-0.730586,0.12296,0.16249,35.406,0.332119,0,,247.434,40.8116
2009gf,0.01855,0.00085,15.8306,0.0344815,-2.72077,0.17526,0.067878,34.492,0.255362,0,,213.905,14.2802
2009ig,0.00815,0.00084,13.1531,0.0340069,1.07171,0.066357,-0.087219,32.7434,0.280148,1,32.5621,39.5484,-1.3125
2009jb,0.02307,0.00086,15.6622,0.048934,-0.07521,0.51713,0.022295,34.7666,0.340338,0,,260.925,30.4973
2009kk,0.0122,0.00086,14.4042,0.086278,-1.33511,0.083691,-0.120964,33.7023,0.266666,0,,57.4345,-3.2644
2009kq,0.01259,0.00086,14.2631,0.0370158,-0.139165,0.068751,-0.054923,33.5874,0.26006,0,,129.063,28.0671
2009le,0.01784,0.00085,15.0781,0.023566,0.91638,0.17222,0.064918,34.2939,0.246602,0,,32.3214,-23.4124
2009na,0.02205,0.00085,15.4975,0.0351827,-0.709364,0.10035,-0.057432,34.7477,0.199095,0,,161.756,26.5439
2009nq,0.01576,0.00085,15.014,0.0950355,-0.524383,0.79264,0.0068,34.1657,0.28688,0,,348.821,19.0229
20106,0.33147,0.00122,21.7933,0.083189,-1.04485,0.76361,-0.106083,41.2335,0.285481,0,,346.554,0.329
2010A,0.02081,0.00085,15.5799,0.0398655,0.48015,0.12751,0.1036,34.4863,0.330445,0,,38.1644,0.6195
2010Y,0.01233,0.00084,14.7167,0.0372293,-2.58836,0.088112,-0.068675,33.7403,0.254135,0,,162.766,65.7797
2010ag,0.03335,0.00086,16.3599,0.038038,1.79713,0.21663,0.028141,35.8159,0.198961,0,,255.973,31.5017
2010ai,0.01826,0.00085,15.7283,0.0357082,-1.6487,0.09131,-0.119693,34.9792,0.21848,0,,194.85,27.9964
2010ao,0.02369,0.00085,15.5645,0.0363036,-0.432206,0.13307,-0.093006,34.943,0.2098,0,,205.921,3.9
2010cr,0.02295,0.00085,16.3133,0.0734261,-1.41732,0.34555,0.030866,35.2685,0.304874,0,,202.354,11.7962
2010dt,0.05316,0.00088,17.3523,0.0599343,-0.080844,0.44217,-0.10615,36.8474,0.172204,0,,250.811,32.6751
2010dw,0.03902,0.00088,16.8729,0.0607647,0.19176,0.11415,0.058849,36.0125,0.204712,0,,230.668,-5.9211
2010gn,0.03147,0.00086,16.5552,0.0453483,-0.777601,0.33601,-0.103919,35.9119,0.273901,0,,259.458,40.8811
2010gp,0.02411,0.00085,15.9382,0.0592426,-0.512147,0.24684,0.1744,34.4711,0.398476,0,,253.239,2.3879
2010hs,0.0756,0.00508,18.1524,0.0763926,1.12001,0.55185,-0.101863,37.8142,0.289148,0,,36.4131,24.7649
2010ii,0.02805,0.00086,15.9035,0.0566189,-1.63665,0.18002,-0.106486,35.1306,0.184771,0,,339.555,35.4917
2010kg,0.01652,0.00085,15.2333,0.0964583,-1.28649,0.19062,0.10814,33.9999,0.334729,0,,70.035,7.35
2010ko,0.01122,0.00084,15.0738,0.0878476,-2.46319,0.12961,0.012558,33.8347,0.353909,0,,83.206,-14.0961
20111,0.2428,0.00104,21.1628,0.0496585,-0.025066,0.61626,0.015582,40.4217,0.219858,0,,354.394,0.2481
2011B,0.00538,0.00084,12.4933,0.0388011,-1.02192,0.098385,-0.026951,31.6512,0.514401,0,,133.952,78.2174
2011ao,0.01195,0.00084,14.0135,0.0367775,0.41451,0.13602,-0.084504,33.4974,0.301502,0,,178.463,33.3629
2011by,0.00349,0.00084,12.627,0.0234355,-0.334036,0.044392,0.011283,31.7933,0.55272,1,31.6336,178.94,55.3256
2011df,0.01493,0.00085,14.6965,0.0799761,0.20649,0.073045,0.018123,33.8524,0.277558,0,,291.89,54.3865
2011dl,0.03403,0.00086,16.8963,0.05389,0.59667,0.19089,0.12826,35.7587,0.312966,0,,244.521,21.5511
2011dn,0.02513,0.00085,15.4132,0.10542,0.21601,0.27569,0.0523,34.4583,0.333265,0,,299.648,2.6045
2011fe,0.00122,0.00084,9.58436,0.0327221,-0.548188,0.13373,-0.1076,28.9987,1.51645,1,29.177,210.774,54.2737
